well,cycle,replicate,pME6032,plasmid,IPTG,OD600_corr
E11,14,d,PFLU4242,none,100,0.01
E11,15,d,PFLU4242,none,100,0.016
E11,16,d,PFLU4242,none,100,0.018
E11,17,d,PFLU4242,none,100,0.022
E11,18,d,PFLU4242,none,100,0.026
E11,19,d,PFLU4242,none,100,0.031
E11,20,d,PFLU4242,none,100,0.036
E11,21,d,PFLU4242,none,100,0.044
E11,22,d,PFLU4242,none,100,0.051
E11,23,d,PFLU4242,none,100,0.06
E11,24,d,PFLU4242,none,100,0.075
E11,25,d,PFLU4242,none,100,0.089
E11,26,d,PFLU4242,none,100,0.106
E11,27,d,PFLU4242,none,100,0.129
E11,28,d,PFLU4242,none,100,0.15
E11,29,d,PFLU4242,none,100,0.184
E11,30,d,PFLU4242,none,100,0.229
E11,31,d,PFLU4242,none,100,0.277
E11,32,d,PFLU4242,none,100,0.329
E11,33,d,PFLU4242,none,100,0.38
E11,34,d,PFLU4242,none,100,0.417
E11,35,d,PFLU4242,none,100,0.454
E11,36,d,PFLU4242,none,100,0.481
E11,37,d,PFLU4242,none,100,0.508
E11,38,d,PFLU4242,none,100,0.53
E11,39,d,PFLU4242,none,100,0.557
E11,40,d,PFLU4242,none,100,0.589
E11,41,d,PFLU4242,none,100,0.614
E11,42,d,PFLU4242,none,100,0.639
E11,43,d,PFLU4242,none,100,0.661
E11,44,d,PFLU4242,none,100,0.682
E11,45,d,PFLU4242,none,100,0.698
E11,46,d,PFLU4242,none,100,0.717
E11,47,d,PFLU4242,none,100,0.733
E11,48,d,PFLU4242,none,100,0.747
E11,49,d,PFLU4242,none,100,0.762
E11,50,d,PFLU4242,none,100,0.776
E11,51,d,PFLU4242,none,100,0.787
E11,52,d,PFLU4242,none,100,0.801
E11,53,d,PFLU4242,none,100,0.808
E11,54,d,PFLU4242,none,100,0.82
E11,55,d,PFLU4242,none,100,0.832
E11,56,d,PFLU4242,none,100,0.846
E11,57,d,PFLU4242,none,100,0.859
E11,58,d,PFLU4242,none,100,0.867
E11,59,d,PFLU4242,none,100,0.869
E11,60,d,PFLU4242,none,100,0.886
E11,61,d,PFLU4242,none,100,0.886
E11,62,d,PFLU4242,none,100,0.894
E11,63,d,PFLU4242,none,100,0.901
E11,64,d,PFLU4242,none,100,0.909
E11,65,d,PFLU4242,none,100,0.916
E11,66,d,PFLU4242,none,100,0.927
E11,67,d,PFLU4242,none,100,0.929
E11,68,d,PFLU4242,none,100,0.935
E11,69,d,PFLU4242,none,100,0.943
E11,70,d,PFLU4242,none,100,0.947
E11,71,d,PFLU4242,none,100,0.951
E11,72,d,PFLU4242,none,100,0.956
E2,1,b,PFLU4242,none,0,0.001
E2,2,b,PFLU4242,none,0,0.001
E2,3,b,PFLU4242,none,0,0.001
E2,4,b,PFLU4242,none,0,0.002
E2,5,b,PFLU4242,none,0,0.002
E2,6,b,PFLU4242,none,0,0.002
E2,7,b,PFLU4242,none,0,0.003
E2,8,b,PFLU4242,none,0,0.004
E2,9,b,PFLU4242,none,0,0.005
E2,10,b,PFLU4242,none,0,0.006
E2,11,b,PFLU4242,none,0,0.008
E2,12,b,PFLU4242,none,0,0.009
E2,13,b,PFLU4242,none,0,0.011
E2,14,b,PFLU4242,none,0,0.014
E2,15,b,PFLU4242,none,0,0.017
E2,16,b,PFLU4242,none,0,0.021
E2,17,b,PFLU4242,none,0,0.026
E2,18,b,PFLU4242,none,0,0.032
E2,19,b,PFLU4242,none,0,0.039
E2,20,b,PFLU4242,none,0,0.048
E2,21,b,PFLU4242,none,0,0.057
E2,22,b,PFLU4242,none,0,0.068
E2,23,b,PFLU4242,none,0,0.081
E2,24,b,PFLU4242,none,0,0.096
E2,25,b,PFLU4242,none,0,0.114
E2,26,b,PFLU4242,none,0,0.135
E2,27,b,PFLU4242,none,0,0.16
E2,28,b,PFLU4242,none,0,0.192
E2,29,b,PFLU4242,none,0,0.23
E2,30,b,PFLU4242,none,0,0.274
E2,31,b,PFLU4242,none,0,0.325
E2,32,b,PFLU4242,none,0,0.362
E2,33,b,PFLU4242,none,0,0.395
E2,34,b,PFLU4242,none,0,0.434
E2,35,b,PFLU4242,none,0,0.462
E2,36,b,PFLU4242,none,0,0.492
E2,37,b,PFLU4242,none,0,0.519
E2,38,b,PFLU4242,none,0,0.544
E2,39,b,PFLU4242,none,0,0.57
E2,40,b,PFLU4242,none,0,0.603
E2,41,b,PFLU4242,none,0,0.626
E2,42,b,PFLU4242,none,0,0.653
E2,43,b,PFLU4242,none,0,0.675
E2,44,b,PFLU4242,none,0,0.693
E2,45,b,PFLU4242,none,0,0.711
E2,46,b,PFLU4242,none,0,0.726
E2,47,b,PFLU4242,none,0,0.744
E2,48,b,PFLU4242,none,0,0.757
E2,49,b,PFLU4242,none,0,0.768
E2,50,b,PFLU4242,none,0,0.785
E2,51,b,PFLU4242,none,0,0.792
E2,52,b,PFLU4242,none,0,0.804
E2,53,b,PFLU4242,none,0,0.816
E2,54,b,PFLU4242,none,0,0.824
E2,55,b,PFLU4242,none,0,0.836
E2,56,b,PFLU4242,none,0,0.848
E2,57,b,PFLU4242,none,0,0.858
E2,58,b,PFLU4242,none,0,0.861
E2,59,b,PFLU4242,none,0,0.871
E2,60,b,PFLU4242,none,0,0.877
E2,61,b,PFLU4242,none,0,0.887
E2,62,b,PFLU4242,none,0,0.892
E2,63,b,PFLU4242,none,0,0.902
E2,64,b,PFLU4242,none,0,0.905
E2,65,b,PFLU4242,none,0,0.915
E2,66,b,PFLU4242,none,0,0.92
E2,67,b,PFLU4242,none,0,0.926
E2,68,b,PFLU4242,none,0,0.929
E2,69,b,PFLU4242,none,0,0.933
E2,70,b,PFLU4242,none,0,0.941
E2,71,b,PFLU4242,none,0,0.946
E2,72,b,PFLU4242,none,0,0.95
E4,1,b,empty,none,100,0.001
E4,2,b,empty,none,100,0.004
E4,3,b,empty,none,100,0.006
E4,4,b,empty,none,100,0.007
E4,5,b,empty,none,100,0.004
E4,6,b,empty,none,100,0.003
E4,7,b,empty,none,100,0.007
E4,8,b,empty,none,100,0.008
E4,9,b,empty,none,100,0.01
E4,10,b,empty,none,100,0.011
E4,11,b,empty,none,100,0.011
E4,12,b,empty,none,100,0.008
E4,13,b,empty,none,100,0.01
E4,14,b,empty,none,100,0.013
E4,15,b,empty,none,100,0.018
E4,16,b,empty,none,100,0.019
E4,17,b,empty,none,100,0.025
E4,18,b,empty,none,100,0.028
E4,19,b,empty,none,100,0.034
E4,20,b,empty,none,100,0.041
E4,21,b,empty,none,100,0.049
E4,22,b,empty,none,100,0.057
E4,23,b,empty,none,100,0.064
E4,24,b,empty,none,100,0.08
E4,25,b,empty,none,100,0.094
E4,26,b,empty,none,100,0.111
E4,27,b,empty,none,100,0.134
E4,28,b,empty,none,100,0.168
E4,29,b,empty,none,100,0.203
E4,30,b,empty,none,100,0.259
E4,31,b,empty,none,100,0.322
E4,32,b,empty,none,100,0.377
E4,33,b,empty,none,100,0.426
E4,34,b,empty,none,100,0.462
E4,35,b,empty,none,100,0.496
E4,36,b,empty,none,100,0.53
E4,37,b,empty,none,100,0.556
E4,38,b,empty,none,100,0.583
E4,39,b,empty,none,100,0.617
E4,40,b,empty,none,100,0.644
E4,41,b,empty,none,100,0.668
E4,42,b,empty,none,100,0.692
E4,43,b,empty,none,100,0.713
E4,44,b,empty,none,100,0.737
E4,45,b,empty,none,100,0.753
E4,46,b,empty,none,100,0.769
E4,47,b,empty,none,100,0.785
E4,48,b,empty,none,100,0.798
E4,49,b,empty,none,100,0.81
E4,50,b,empty,none,100,0.823
E4,51,b,empty,none,100,0.831
E4,52,b,empty,none,100,0.847
E4,53,b,empty,none,100,0.854
E4,54,b,empty,none,100,0.864
E4,55,b,empty,none,100,0.874
E4,56,b,empty,none,100,0.887
E4,57,b,empty,none,100,0.894
E4,58,b,empty,none,100,0.899
E4,59,b,empty,none,100,0.906
E4,60,b,empty,none,100,0.912
E4,61,b,empty,none,100,0.919
E4,62,b,empty,none,100,0.928
E4,63,b,empty,none,100,0.934
E4,64,b,empty,none,100,0.939
E4,65,b,empty,none,100,0.944
E4,66,b,empty,none,100,0.951
E4,67,b,empty,none,100,0.956
E4,68,b,empty,none,100,0.96
E4,69,b,empty,none,100,0.965
E4,70,b,empty,none,100,0.966
E4,71,b,empty,none,100,0.973
E4,72,b,empty,none,100,0.976
E5,1,b,PFLU4242,none,100,0.003
E5,2,b,PFLU4242,none,100,0.006
E5,3,b,PFLU4242,none,100,0.007
E5,4,b,PFLU4242,none,100,0.008
E5,5,b,PFLU4242,none,100,0.007
E5,6,b,PFLU4242,none,100,0.008
E5,7,b,PFLU4242,none,100,0.006
E5,8,b,PFLU4242,none,100,0.008
E5,9,b,PFLU4242,none,100,0.006
E5,10,b,PFLU4242,none,100,0.009
E5,11,b,PFLU4242,none,100,0.008
E5,12,b,PFLU4242,none,100,0.011
E5,13,b,PFLU4242,none,100,0.013
E5,14,b,PFLU4242,none,100,0.017
E5,15,b,PFLU4242,none,100,0.021
E5,16,b,PFLU4242,none,100,0.024
E5,17,b,PFLU4242,none,100,0.03
E5,18,b,PFLU4242,none,100,0.031
E5,19,b,PFLU4242,none,100,0.041
E5,20,b,PFLU4242,none,100,0.048
E5,21,b,PFLU4242,none,100,0.058
E5,22,b,PFLU4242,none,100,0.068
E5,23,b,PFLU4242,none,100,0.084
E5,24,b,PFLU4242,none,100,0.094
E5,25,b,PFLU4242,none,100,0.112
E5,26,b,PFLU4242,none,100,0.137
E5,27,b,PFLU4242,none,100,0.178
E5,28,b,PFLU4242,none,100,0.214
E5,29,b,PFLU4242,none,100,0.263
E5,30,b,PFLU4242,none,100,0.324
E5,31,b,PFLU4242,none,100,0.377
E5,32,b,PFLU4242,none,100,0.422
E5,33,b,PFLU4242,none,100,0.457
E5,34,b,PFLU4242,none,100,0.488
E5,35,b,PFLU4242,none,100,0.516
E5,36,b,PFLU4242,none,100,0.548
E5,37,b,PFLU4242,none,100,0.578
E5,38,b,PFLU4242,none,100,0.606
E5,39,b,PFLU4242,none,100,0.631
E5,40,b,PFLU4242,none,100,0.657
E5,41,b,PFLU4242,none,100,0.68
E5,42,b,PFLU4242,none,100,0.702
E5,43,b,PFLU4242,none,100,0.722
E5,44,b,PFLU4242,none,100,0.742
E5,45,b,PFLU4242,none,100,0.755
E5,46,b,PFLU4242,none,100,0.768
E5,47,b,PFLU4242,none,100,0.784
E5,48,b,PFLU4242,none,100,0.799
E5,49,b,PFLU4242,none,100,0.807
E5,50,b,PFLU4242,none,100,0.821
E5,51,b,PFLU4242,none,100,0.831
E5,52,b,PFLU4242,none,100,0.847
E5,53,b,PFLU4242,none,100,0.858
E5,54,b,PFLU4242,none,100,0.864
E5,55,b,PFLU4242,none,100,0.874
E5,56,b,PFLU4242,none,100,0.883
E5,57,b,PFLU4242,none,100,0.891
E5,58,b,PFLU4242,none,100,0.898
E5,59,b,PFLU4242,none,100,0.904
E5,60,b,PFLU4242,none,100,0.913
E5,61,b,PFLU4242,none,100,0.922
E5,62,b,PFLU4242,none,100,0.927
E5,63,b,PFLU4242,none,100,0.933
E5,64,b,PFLU4242,none,100,0.937
E5,65,b,PFLU4242,none,100,0.947
E5,66,b,PFLU4242,none,100,0.951
E5,67,b,PFLU4242,none,100,0.956
E5,68,b,PFLU4242,none,100,0.962
E5,69,b,PFLU4242,none,100,0.967
E5,70,b,PFLU4242,none,100,0.974
E5,71,b,PFLU4242,none,100,0.975
E5,72,b,PFLU4242,none,100,0.98
E7,1,d,empty,none,0,0.006
E7,2,d,empty,none,0,0.006
E7,3,d,empty,none,0,0.006
E7,4,d,empty,none,0,0.006
E7,5,d,empty,none,0,0.007
E7,6,d,empty,none,0,0.007
E7,7,d,empty,none,0,0.007
E7,8,d,empty,none,0,0.008
E7,9,d,empty,none,0,0.009
E7,10,d,empty,none,0,0.009
E7,11,d,empty,none,0,0.01
E7,12,d,empty,none,0,0.011
E7,13,d,empty,none,0,0.012
E7,14,d,empty,none,0,0.014
E7,15,d,empty,none,0,0.016
E7,16,d,empty,none,0,0.018
E7,17,d,empty,none,0,0.022
E7,18,d,empty,none,0,0.026
E7,19,d,empty,none,0,0.03
E7,20,d,empty,none,0,0.036
E7,21,d,empty,none,0,0.042
E7,22,d,empty,none,0,0.051
E7,23,d,empty,none,0,0.061
E7,24,d,empty,none,0,0.073
E7,25,d,empty,none,0,0.088
E7,26,d,empty,none,0,0.104
E7,27,d,empty,none,0,0.126
E7,28,d,empty,none,0,0.15
E7,29,d,empty,none,0,0.181
E7,30,d,empty,none,0,0.219
E7,31,d,empty,none,0,0.256
E7,32,d,empty,none,0,0.305
E7,33,d,empty,none,0,0.353
E7,34,d,empty,none,0,0.39
E7,35,d,empty,none,0,0.429
E7,36,d,empty,none,0,0.455
E7,37,d,empty,none,0,0.485
E7,38,d,empty,none,0,0.508
E7,39,d,empty,none,0,0.532
E7,40,d,empty,none,0,0.554
E7,41,d,empty,none,0,0.582
E7,42,d,empty,none,0,0.61
E7,43,d,empty,none,0,0.634
E7,44,d,empty,none,0,0.655
E7,45,d,empty,none,0,0.674
E7,46,d,empty,none,0,0.69
E7,47,d,empty,none,0,0.705
E7,48,d,empty,none,0,0.722
E7,49,d,empty,none,0,0.733
E7,50,d,empty,none,0,0.749
E7,51,d,empty,none,0,0.758
E7,52,d,empty,none,0,0.776
E7,53,d,empty,none,0,0.786
E7,54,d,empty,none,0,0.794
E7,55,d,empty,none,0,0.807
E7,56,d,empty,none,0,0.816
E7,57,d,empty,none,0,0.826
E7,58,d,empty,none,0,0.833
E7,59,d,empty,none,0,0.842
E7,60,d,empty,none,0,0.848
E7,61,d,empty,none,0,0.857
E7,62,d,empty,none,0,0.865
E7,63,d,empty,none,0,0.874
E7,64,d,empty,none,0,0.884
E7,65,d,empty,none,0,0.888
E7,66,d,empty,none,0,0.898
E7,67,d,empty,none,0,0.903
E7,68,d,empty,none,0,0.913
E7,69,d,empty,none,0,0.914
E7,70,d,empty,none,0,0.921
E7,71,d,empty,none,0,0.925
E7,72,d,empty,none,0,0.93
E8,1,d,PFLU4242,none,0,0.002
E8,2,d,PFLU4242,none,0,0
E8,3,d,PFLU4242,none,0,0.001
E8,4,d,PFLU4242,none,0,0.001
E8,5,d,PFLU4242,none,0,0.001
E8,6,d,PFLU4242,none,0,0.002
E8,7,d,PFLU4242,none,0,0.002
E8,8,d,PFLU4242,none,0,0.003
E8,9,d,PFLU4242,none,0,0.004
E8,10,d,PFLU4242,none,0,0.005
E8,11,d,PFLU4242,none,0,0.007
E8,12,d,PFLU4242,none,0,0.008
E8,13,d,PFLU4242,none,0,0.01
E8,14,d,PFLU4242,none,0,0.013
E8,15,d,PFLU4242,none,0,0.017
E8,16,d,PFLU4242,none,0,0.019
E8,17,d,PFLU4242,none,0,0.025
E8,18,d,PFLU4242,none,0,0.031
E8,19,d,PFLU4242,none,0,0.038
E8,20,d,PFLU4242,none,0,0.047
E8,21,d,PFLU4242,none,0,0.056
E8,22,d,PFLU4242,none,0,0.068
E8,23,d,PFLU4242,none,0,0.081
E8,24,d,PFLU4242,none,0,0.094
E8,25,d,PFLU4242,none,0,0.112
E8,26,d,PFLU4242,none,0,0.133
E8,27,d,PFLU4242,none,0,0.16
E8,28,d,PFLU4242,none,0,0.193
E8,29,d,PFLU4242,none,0,0.229
E8,30,d,PFLU4242,none,0,0.271
E8,31,d,PFLU4242,none,0,0.321
E8,32,d,PFLU4242,none,0,0.363
E8,33,d,PFLU4242,none,0,0.394
E8,34,d,PFLU4242,none,0,0.43
E8,35,d,PFLU4242,none,0,0.459
E8,36,d,PFLU4242,none,0,0.487
E8,37,d,PFLU4242,none,0,0.511
E8,38,d,PFLU4242,none,0,0.535
E8,39,d,PFLU4242,none,0,0.557
E8,40,d,PFLU4242,none,0,0.585
E8,41,d,PFLU4242,none,0,0.613
E8,42,d,PFLU4242,none,0,0.636
E8,43,d,PFLU4242,none,0,0.657
E8,44,d,PFLU4242,none,0,0.679
E8,45,d,PFLU4242,none,0,0.694
E8,46,d,PFLU4242,none,0,0.707
E8,47,d,PFLU4242,none,0,0.727
E8,48,d,PFLU4242,none,0,0.738
E8,49,d,PFLU4242,none,0,0.747
E8,50,d,PFLU4242,none,0,0.762
E8,51,d,PFLU4242,none,0,0.768
E8,52,d,PFLU4242,none,0,0.785
E8,53,d,PFLU4242,none,0,0.795
E8,54,d,PFLU4242,none,0,0.801
E8,55,d,PFLU4242,none,0,0.809
E8,56,d,PFLU4242,none,0,0.818
E8,57,d,PFLU4242,none,0,0.831
E8,58,d,PFLU4242,none,0,0.834
E8,59,d,PFLU4242,none,0,0.841
E8,60,d,PFLU4242,none,0,0.849
E8,61,d,PFLU4242,none,0,0.854
E8,62,d,PFLU4242,none,0,0.862
E8,63,d,PFLU4242,none,0,0.871
E8,64,d,PFLU4242,none,0,0.878
E8,65,d,PFLU4242,none,0,0.885
E8,66,d,PFLU4242,none,0,0.89
E8,67,d,PFLU4242,none,0,0.895
E8,68,d,PFLU4242,none,0,0.9
E8,69,d,PFLU4242,none,0,0.906
E8,70,d,PFLU4242,none,0,0.912
E8,71,d,PFLU4242,none,0,0.914
E8,72,d,PFLU4242,none,0,0.92
F1,1,b,empty,pQBR55,0,0.001
F1,2,b,empty,pQBR55,0,0
F1,3,b,empty,pQBR55,0,-0.001
F1,4,b,empty,pQBR55,0,0
F1,5,b,empty,pQBR55,0,0.001
F1,6,b,empty,pQBR55,0,0.001
F1,7,b,empty,pQBR55,0,0.002
F1,8,b,empty,pQBR55,0,0.003
F1,9,b,empty,pQBR55,0,0.003
F1,10,b,empty,pQBR55,0,0.004
F1,11,b,empty,pQBR55,0,0.005
F1,12,b,empty,pQBR55,0,0.006
F1,13,b,empty,pQBR55,0,0.008
F1,14,b,empty,pQBR55,0,0.01
F1,15,b,empty,pQBR55,0,0.012
F1,16,b,empty,pQBR55,0,0.014
F1,17,b,empty,pQBR55,0,0.017
F1,18,b,empty,pQBR55,0,0.02
F1,19,b,empty,pQBR55,0,0.025
F1,20,b,empty,pQBR55,0,0.03
F1,21,b,empty,pQBR55,0,0.037
F1,22,b,empty,pQBR55,0,0.045
F1,23,b,empty,pQBR55,0,0.053
F1,24,b,empty,pQBR55,0,0.063
F1,25,b,empty,pQBR55,0,0.074
F1,26,b,empty,pQBR55,0,0.087
F1,27,b,empty,pQBR55,0,0.103
F1,28,b,empty,pQBR55,0,0.123
F1,29,b,empty,pQBR55,0,0.146
F1,30,b,empty,pQBR55,0,0.172
F1,31,b,empty,pQBR55,0,0.203
F1,32,b,empty,pQBR55,0,0.239
F1,33,b,empty,pQBR55,0,0.281
F1,34,b,empty,pQBR55,0,0.328
F1,35,b,empty,pQBR55,0,0.363
F1,36,b,empty,pQBR55,0,0.395
F1,37,b,empty,pQBR55,0,0.432
F1,38,b,empty,pQBR55,0,0.46
F1,39,b,empty,pQBR55,0,0.488
F1,40,b,empty,pQBR55,0,0.517
F1,41,b,empty,pQBR55,0,0.54
F1,42,b,empty,pQBR55,0,0.564
F1,43,b,empty,pQBR55,0,0.593
F1,44,b,empty,pQBR55,0,0.618
F1,45,b,empty,pQBR55,0,0.644
F1,46,b,empty,pQBR55,0,0.662
F1,47,b,empty,pQBR55,0,0.68
F1,48,b,empty,pQBR55,0,0.697
F1,49,b,empty,pQBR55,0,0.711
F1,50,b,empty,pQBR55,0,0.724
F1,51,b,empty,pQBR55,0,0.738
F1,52,b,empty,pQBR55,0,0.751
F1,53,b,empty,pQBR55,0,0.763
F1,54,b,empty,pQBR55,0,0.772
F1,55,b,empty,pQBR55,0,0.782
F1,56,b,empty,pQBR55,0,0.801
F1,57,b,empty,pQBR55,0,0.806
F1,58,b,empty,pQBR55,0,0.814
F1,59,b,empty,pQBR55,0,0.825
F1,60,b,empty,pQBR55,0,0.834
F1,61,b,empty,pQBR55,0,0.845
F1,62,b,empty,pQBR55,0,0.849
F1,63,b,empty,pQBR55,0,0.855
F1,64,b,empty,pQBR55,0,0.871
F1,65,b,empty,pQBR55,0,0.875
F1,66,b,empty,pQBR55,0,0.882
F1,67,b,empty,pQBR55,0,0.891
F1,68,b,empty,pQBR55,0,0.897
F1,69,b,empty,pQBR55,0,0.902
F1,70,b,empty,pQBR55,0,0.91
F1,71,b,empty,pQBR55,0,0.918
F1,72,b,empty,pQBR55,0,0.924
F10,1,d,empty,pQBR55,100,0.002
F10,2,d,empty,pQBR55,100,0.001
F10,3,d,empty,pQBR55,100,0
F10,4,d,empty,pQBR55,100,0.001
F10,5,d,empty,pQBR55,100,0.002
F10,6,d,empty,pQBR55,100,0.002
F10,7,d,empty,pQBR55,100,0.002
F10,8,d,empty,pQBR55,100,0.003
F10,9,d,empty,pQBR55,100,0.003
F10,10,d,empty,pQBR55,100,0.004
F10,11,d,empty,pQBR55,100,0.005
F10,12,d,empty,pQBR55,100,0.005
F10,13,d,empty,pQBR55,100,0.006
F10,14,d,empty,pQBR55,100,0.007
F10,15,d,empty,pQBR55,100,0.008
F10,16,d,empty,pQBR55,100,0.01
F10,17,d,empty,pQBR55,100,0.011
F10,18,d,empty,pQBR55,100,0.014
F10,19,d,empty,pQBR55,100,0.017
F10,20,d,empty,pQBR55,100,0.022
F10,21,d,empty,pQBR55,100,0.026
F10,22,d,empty,pQBR55,100,0.031
F10,23,d,empty,pQBR55,100,0.039
F10,24,d,empty,pQBR55,100,0.046
F10,25,d,empty,pQBR55,100,0.056
F10,26,d,empty,pQBR55,100,0.068
F10,27,d,empty,pQBR55,100,0.082
F10,28,d,empty,pQBR55,100,0.097
F10,29,d,empty,pQBR55,100,0.111
F10,30,d,empty,pQBR55,100,0.133
F10,31,d,empty,pQBR55,100,0.158
F10,32,d,empty,pQBR55,100,0.192
F10,33,d,empty,pQBR55,100,0.235
F10,34,d,empty,pQBR55,100,0.29
F10,35,d,empty,pQBR55,100,0.339
F10,36,d,empty,pQBR55,100,0.387
F10,37,d,empty,pQBR55,100,0.423
F10,38,d,empty,pQBR55,100,0.457
F10,39,d,empty,pQBR55,100,0.484
F10,40,d,empty,pQBR55,100,0.51
F10,41,d,empty,pQBR55,100,0.534
F10,42,d,empty,pQBR55,100,0.557
F10,43,d,empty,pQBR55,100,0.581
F10,44,d,empty,pQBR55,100,0.61
F10,45,d,empty,pQBR55,100,0.633
F10,46,d,empty,pQBR55,100,0.653
F10,47,d,empty,pQBR55,100,0.677
F10,48,d,empty,pQBR55,100,0.696
F10,49,d,empty,pQBR55,100,0.711
F10,50,d,empty,pQBR55,100,0.725
F10,51,d,empty,pQBR55,100,0.743
F10,52,d,empty,pQBR55,100,0.754
F10,53,d,empty,pQBR55,100,0.765
F10,54,d,empty,pQBR55,100,0.777
F10,55,d,empty,pQBR55,100,0.79
F10,56,d,empty,pQBR55,100,0.803
F10,57,d,empty,pQBR55,100,0.811
F10,58,d,empty,pQBR55,100,0.819
F10,59,d,empty,pQBR55,100,0.828
F10,60,d,empty,pQBR55,100,0.839
F10,61,d,empty,pQBR55,100,0.845
F10,62,d,empty,pQBR55,100,0.854
F10,63,d,empty,pQBR55,100,0.865
F10,64,d,empty,pQBR55,100,0.872
F10,65,d,empty,pQBR55,100,0.88
F10,66,d,empty,pQBR55,100,0.886
F10,67,d,empty,pQBR55,100,0.891
F10,68,d,empty,pQBR55,100,0.899
F10,69,d,empty,pQBR55,100,0.907
F10,70,d,empty,pQBR55,100,0.911
F10,71,d,empty,pQBR55,100,0.917
F10,72,d,empty,pQBR55,100,0.924
F11,1,d,PFLU4242,pQBR55,100,0.003
F11,2,d,PFLU4242,pQBR55,100,0.002
F11,3,d,PFLU4242,pQBR55,100,0.002
F11,4,d,PFLU4242,pQBR55,100,0.002
F11,5,d,PFLU4242,pQBR55,100,0.003
F11,6,d,PFLU4242,pQBR55,100,0.003
F11,7,d,PFLU4242,pQBR55,100,0.004
F11,8,d,PFLU4242,pQBR55,100,0.004
F11,9,d,PFLU4242,pQBR55,100,0.005
F11,10,d,PFLU4242,pQBR55,100,0.006
F11,11,d,PFLU4242,pQBR55,100,0.006
F11,12,d,PFLU4242,pQBR55,100,0.007
F11,13,d,PFLU4242,pQBR55,100,0.008
F11,14,d,PFLU4242,pQBR55,100,0.008
F11,15,d,PFLU4242,pQBR55,100,0.009
F11,16,d,PFLU4242,pQBR55,100,0.009
F11,17,d,PFLU4242,pQBR55,100,0.009
F11,18,d,PFLU4242,pQBR55,100,0.01
F11,19,d,PFLU4242,pQBR55,100,0.01
F11,20,d,PFLU4242,pQBR55,100,0.01
F11,21,d,PFLU4242,pQBR55,100,0.01
F11,22,d,PFLU4242,pQBR55,100,0.01
F11,23,d,PFLU4242,pQBR55,100,0.01
F11,24,d,PFLU4242,pQBR55,100,0.01
F11,25,d,PFLU4242,pQBR55,100,0.01
F11,26,d,PFLU4242,pQBR55,100,0.01
F11,27,d,PFLU4242,pQBR55,100,0.01
F11,28,d,PFLU4242,pQBR55,100,0.01
F11,29,d,PFLU4242,pQBR55,100,0.01
F11,30,d,PFLU4242,pQBR55,100,0.01
F11,31,d,PFLU4242,pQBR55,100,0.01
F11,32,d,PFLU4242,pQBR55,100,0.011
F11,33,d,PFLU4242,pQBR55,100,0.01
F11,34,d,PFLU4242,pQBR55,100,0.01
F11,35,d,PFLU4242,pQBR55,100,0.011
F11,36,d,PFLU4242,pQBR55,100,0.011
F11,37,d,PFLU4242,pQBR55,100,0.011
F11,38,d,PFLU4242,pQBR55,100,0.01
F11,39,d,PFLU4242,pQBR55,100,0.01
F11,40,d,PFLU4242,pQBR55,100,0.011
F11,41,d,PFLU4242,pQBR55,100,0.01
F11,42,d,PFLU4242,pQBR55,100,0.011
F11,43,d,PFLU4242,pQBR55,100,0.01
F11,44,d,PFLU4242,pQBR55,100,0.01
F11,45,d,PFLU4242,pQBR55,100,0.01
F11,46,d,PFLU4242,pQBR55,100,0.011
F11,47,d,PFLU4242,pQBR55,100,0.01
F11,48,d,PFLU4242,pQBR55,100,0.011
F11,49,d,PFLU4242,pQBR55,100,0.011
F11,50,d,PFLU4242,pQBR55,100,0.011
F11,51,d,PFLU4242,pQBR55,100,0.01
F11,52,d,PFLU4242,pQBR55,100,0.01
F11,53,d,PFLU4242,pQBR55,100,0.01
F11,54,d,PFLU4242,pQBR55,100,0.01
F11,55,d,PFLU4242,pQBR55,100,0.011
F11,56,d,PFLU4242,pQBR55,100,0.01
F11,57,d,PFLU4242,pQBR55,100,0.011
F11,58,d,PFLU4242,pQBR55,100,0.012
F11,59,d,PFLU4242,pQBR55,100,0.012
F11,60,d,PFLU4242,pQBR55,100,0.012
F11,61,d,PFLU4242,pQBR55,100,0.012
F11,62,d,PFLU4242,pQBR55,100,0.013
F11,63,d,PFLU4242,pQBR55,100,0.013
F11,64,d,PFLU4242,pQBR55,100,0.014
F11,65,d,PFLU4242,pQBR55,100,0.013
F11,66,d,PFLU4242,pQBR55,100,0.015
F11,67,d,PFLU4242,pQBR55,100,0.013
F11,68,d,PFLU4242,pQBR55,100,0.018
F11,69,d,PFLU4242,pQBR55,100,0.014
F11,70,d,PFLU4242,pQBR55,100,0.014
F11,71,d,PFLU4242,pQBR55,100,0.014
F11,72,d,PFLU4242,pQBR55,100,0.016
F2,1,b,PFLU4242,pQBR55,0,0.001
F2,2,b,PFLU4242,pQBR55,0,0.001
F2,3,b,PFLU4242,pQBR55,0,0.001
F2,4,b,PFLU4242,pQBR55,0,0.002
F2,5,b,PFLU4242,pQBR55,0,0.002
F2,6,b,PFLU4242,pQBR55,0,0.003
F2,7,b,PFLU4242,pQBR55,0,0.003
F2,8,b,PFLU4242,pQBR55,0,0.004
F2,9,b,PFLU4242,pQBR55,0,0.004
F2,10,b,PFLU4242,pQBR55,0,0.005
F2,11,b,PFLU4242,pQBR55,0,0.006
